Date,Name,SO,Volume,Price,Last_vol,Avg_price,Profit,G_profit,Remain_Money,Equity,coin,timeframe,Demo/Real
1649491800000,tp_short,-1,104.0,1.5569,0.0,0.0,0.638%,0.1038745610800398,1002.18,1002.18,C98USDT,10,demo
1649491800000,tp_short,-1,6.0,25.737,0.0,0.0,0.579%,0.0897879209307628,1003.2,1003.2,WAVESUSDT,5,demo
1649491200000,tp_short,-1,69.1,2.353,0.0,0.0,0.675%,0.1105679719507777,1000.96,1000.96,CRVUSDT,15,demo
1649491500000,tp_short,-1,9.0,16.625,0.0,0.0,0.829%,0.1249280989358636,1002.56,1002.56,NEARUSDT,5,demo
1649491200000,long,0,3.0,51.7,3.0,51.7,0.000%,0.0,846.02,1001.12,AXSUSDT,10,demo
1649491200000,tp_short,-1,1486.0,0.1092,0.0,0.0,0.907%,0.1486108188676137,1001.34,1001.34,TLMUSDT,15,demo
1649491500000,long,0,3.0,51.77,3.0,51.77,0.000%,0.0,845.87,1001.18,AXSUSDT,5,demo
1649491200000,tp_long,-1,3.0,51.93,0.0,0.0,0.445%,0.0689228064567674,1001.74,1001.74,AXSUSDT,10,demo
1649491200000,tp_long,-1,3.0,52.03,0.0,0.0,0.502%,0.0779080684791939,1001.89,1001.89,AXSUSDT,5,demo
1649491200000,short,0,24.6,6.654,-24.6,6.654,0.000%,0.0,837.18,1000.8684,ALICEUSDT,15,demo
1649491200000,tp_long,-1,47.0,3.473,0.0,0.0,0.725%,0.1174030251012659,1001.93,1001.93,CELOUSDT,10,demo
1649491200000,short,0,104.0,1.5669,-104.0,1.5669,0.000%,0.0,839.15,1002.1076,C98USDT,10,demo
1649491200000,short,0,1.0,110.7,-1.0,110.7,0.000%,0.0,889.94,1000.64,SOLUSDT,5,demo
1649491200000,short,0,1.0,95.199,-1.0,95.199,0.000%,0.0,905.77,1000.969,LUNAUSDT,5,demo
1649491200000,short,0,104.0,1.5653,-104.0,1.5653,0.000%,0.0,840.27,1003.0612,C98USDT,5,demo
1649491200000,short,0,1493.0,0.1098,-1493.0,0.1098,0.000%,0.0,837.34,1001.2714,TLMUSDT,15,demo
